state,pred_change,pred_total,date,total_deaths,change
District of Columbia,3.626166820526123,501.32802724838257,2020-06-01,468,2
Florida,39.850215911865234,2036.8502159118652,2020-05-19,2052,55
Florida,44.548946380615234,2081.3991622924805,2020-05-20,2096,44
Florida,41.0131721496582,2122.4123344421387,2020-05-21,2144,48
Florida,38.203819274902344,2160.616153717041,2020-05-22,2190,46
Florida,27.94997215270996,2188.566125869751,2020-05-23,2233,43
Florida,16.76336669921875,2205.3294925689697,2020-05-24,2237,4
Florida,19.126895904541016,2224.4563884735107,2020-05-25,2252,15
Florida,38.47579574584961,2262.9321842193604,2020-05-26,2259,7
Florida,43.68903732299805,2306.6212215423584,2020-05-27,2319,60
Florida,39.88725662231445,2346.508478164673,2020-05-28,2364,45
Florida,36.39080810546875,2382.8992862701416,2020-05-29,2413,49
Florida,28.31932830810547,2411.218614578247,2020-05-30,2447,34
Florida,16.76590347290039,2427.9845180511475,2020-05-31,2451,4
Florida,20.345701217651367,2448.330219268799,2020-06-01,2460,9
Georgia,43.7710075378418,1692.7710075378418,2020-05-19,1675,26
Georgia,43.708255767822266,1736.479263305664,2020-05-20,1697,22
Georgia,39.026973724365234,1775.5062370300293,2020-05-21,1775,78
Georgia,38.33237075805664,1813.838607788086,2020-05-22,1808,33
Georgia,33.18446350097656,1847.0230712890625,2020-05-23,1822,14
Georgia,21.992259979248047,1869.0153312683105,2020-05-24,1827,5
Georgia,28.905275344848633,1897.9206066131592,2020-05-25,1848,21
Georgia,57.29684066772461,1955.2174472808838,2020-05-26,1896,48
Georgia,66.08430480957031,2021.301752090454,2020-05-27,1933,37
Georgia,61.36183547973633,2082.6635875701904,2020-05-28,1973,40
Georgia,57.86025619506836,2140.523843765259,2020-05-29,1987,14
Georgia,49.87105178833008,2190.394895553589,2020-05-30,2004,17
Georgia,40.441768646240234,2230.836664199829,2020-05-31,2053,49
Georgia,43.85854721069336,2274.6952114105225,2020-06-01,2094,41
Hawaii,6.3099365234375,23.3099365234375,2020-05-19,17,0
Hawaii,7.36430549621582,30.67424201965332,2020-05-20,17,0
Hawaii,6.714015007019043,37.38825702667236,2020-05-21,17,0
Hawaii,5.543410778045654,42.93166780471802,2020-05-22,17,0
Hawaii,3.9423694610595703,46.87403726577759,2020-05-23,17,0
Hawaii,1.3108261823654175,48.184863448143005,2020-05-24,17,0
Hawaii,2.2688682079315186,50.453731656074524,2020-05-25,17,0
Hawaii,9.006235122680664,59.45996677875519,2020-05-26,17,0
Hawaii,10.525535583496094,69.98550236225128,2020-05-27,17,0
Hawaii,9.52395248413086,79.50945484638214,2020-05-28,17,0
Hawaii,7.653556823730469,87.16301167011261,2020-05-29,17,0
Hawaii,5.411885738372803,92.57489740848541,2020-05-30,17,0
Hawaii,2.4438681602478027,95.01876556873322,2020-05-31,17,0
Hawaii,3.469028949737549,98.48779451847076,2020-06-01,17,0
Idaho,-0.14184242486953735,73.85815757513046,2020-05-19,74,0
Idaho,0.5107671618461609,74.36892473697662,2020-05-20,77,3
Idaho,1.0482141971588135,75.41713893413544,2020-05-21,77,0
Idaho,-2.570582866668701,72.84655606746674,2020-05-22,79,2
Idaho,0.308067262172699,73.15462332963943,2020-05-23,79,0
Idaho,-0.38952237367630005,72.76510095596313,2020-05-24,79,0
Idaho,-0.4662023186683655,72.29889863729477,2020-05-25,79,0
Idaho,-2.2285079956054687,70.0703906416893,2020-05-26,79,0
Idaho,-2.729482889175415,67.34090775251389,2020-05-27,81,2
Idaho,-2.4989867210388184,64.84192103147507,2020-05-28,82,1
Idaho,-5.013184070587158,59.82873696088791,2020-05-29,82,0
Idaho,-2.2414844036102295,57.58725255727768,2020-05-30,82,0
Idaho,-2.635615348815918,54.95163720846176,2020-05-31,82,0
Idaho,-1.9887433052062988,52.96289390325546,2020-06-01,82,0
Illinois,97.4749984741211,4331.474998474121,2020-05-19,4379,145
Illinois,105.70729064941406,4437.182289123535,2020-05-20,4525,146
Illinois,98.47245788574219,4535.654747009277,2020-05-21,4607,82
Illinois,82.3863296508789,4618.041076660156,2020-05-22,4715,108
Illinois,74.36882781982422,4692.4099044799805,2020-05-23,4790,75
Illinois,58.396568298339844,4750.80647277832,2020-05-24,4856,66
Illinois,57.236595153808594,4808.043067932129,2020-05-25,4885,29
Illinois,80.663421630859375,4888.706489562988,2020-05-26,4923,38
Illinois,92.1576919555664,4980.864181518555,2020-05-27,5083,160
Illinois,89.70367431640625,5070.567855834961,2020-05-28,5186,103
Illinois,83.719757080078125,5154.287612915039,2020-05-29,5270,84
Illinois,74.573486328125,5228.861099243164,2020-05-30,5330,60
Illinois,59.837738037109375,5288.698837280273,2020-05-31,5390,60
Illinois,60.24788284301758,5348.946720123291,2020-06-01,5412,22
Indiana,41.07816696166992,1806.07816696167,2020-05-19,1824,59
Indiana,48.443904876708984,1854.522071838379,2020-05-20,1864,40
