state,date,total_deaths,change,pred_change,pred_total
Indiana,2020-05-27,2030,26,41.187208561111476,2058.4799466259096
Indiana,2020-05-28,2068,38,35.76862973041458,2094.248576356324
Indiana,2020-05-29,2110,42,35.44564263475864,2129.694218991083
Indiana,2020-05-30,2125,15,33.17278011388098,2162.8669991049637
Indiana,2020-05-31,2134,9,18.193465066197664,2181.0604641711616
Indiana,2020-06-01,2143,9,23.115765875278637,2204.17623004644
Iowa,2020-05-19,367,12,18.163841090750815,373.1638410907508
Iowa,2020-05-20,393,26,17.604718139763314,390.7685592305141
Iowa,2020-05-21,410,17,18.182022440456286,408.9505816709704
Iowa,2020-05-22,424,14,17.2173416972602,426.1679233682306
Iowa,2020-05-23,446,22,16.451779999287442,442.61970336751807
Iowa,2020-05-24,456,10,13.196714510220536,455.8164178777386
Iowa,2020-05-25,456,0,14.619198625572077,470.4356165033107
Iowa,2020-05-26,477,21,21.720758751785993,492.1563752550967
Iowa,2020-05-27,496,19,27.624177623907876,519.7805528790045
Iowa,2020-05-28,506,10,26.005576662619703,545.7861295416242
Iowa,2020-05-29,524,18,20.468455689005275,566.2545852306295
Iowa,2020-05-30,531,7,18.977427926204314,585.2320131568338
Iowa,2020-05-31,535,4,10.931501374872864,596.1635145317066
Iowa,2020-06-01,555,20,14.657275245372533,610.8207897770791
Kansas,2020-05-19,199,1,7.6330624900458846,205.6330624900459
Kansas,2020-05-20,202,3,6.5567550460432855,212.18981753608918
Kansas,2020-05-21,204,2,3.979089751471998,216.16890728756118
Kansas,2020-05-22,205,1,3.5091924285018754,219.67809971606306
Kansas,2020-05-23,205,0,2.7233310644838666,222.40143078054692
Kansas,2020-05-24,205,0,-3.5016479398781764,218.89978284066873
Kansas,2020-05-25,207,2,1.8197361759224062,220.71951901659114
Kansas,2020-05-26,210,3,11.86615083943569,232.5856698560268
Kansas,2020-05-27,213,3,11.873134816768125,244.45880467279494
Kansas,2020-05-28,214,1,8.933041424663998,253.39184609745894
Kansas,2020-05-29,215,1,6.5084815675068715,259.9003276649658
Kansas,2020-05-30,215,0,3.4988057253684746,263.39913339033427
Kansas,2020-05-31,215,0,-1.8879839039695763,261.5111494863647
Kansas,2020-06-01,217,2,2.9173935734402066,264.4285430598049
Kentucky,2020-05-19,366,20,12.045385197423473,358.04538519742346
Kentucky,2020-05-20,376,10,13.35135235901276,371.3967375564362
Kentucky,2020-05-21,386,10,11.020176543432022,382.4169140998682
Kentucky,2020-05-22,391,5,11.261632841036645,393.6785469409049
Kentucky,2020-05-23,391,0,11.81904172603487,405.49758866693975
Kentucky,2020-05-24,391,0,3.652277329653065,409.14986599659284
Kentucky,2020-05-25,391,0,10.126795912083649,419.2766619086765
Kentucky,2020-05-26,394,3,20.13595671041677,439.4126186190933
Kentucky,2020-05-27,400,6,19.485121251089517,458.8977398701828
Kentucky,2020-05-28,409,9,16.62764489915305,475.52538476933586
Kentucky,2020-05-29,418,9,14.19245231220463,489.7178370815405
Kentucky,2020-05-30,431,13,10.655471184093244,500.37330826563374
Kentucky,2020-05-31,431,0,5.767359914136737,506.1406681797705
Kentucky,2020-06-01,439,8,9.40967005607077,515.5503382358413
Louisiana,2020-05-19,2581,18,38.46097503122111,2601.460975031221
Louisiana,2020-05-20,2608,27,42.32490142928056,2643.7858764605016
Louisiana,2020-05-21,2629,21,34.692169594595136,2678.478046055097
Louisiana,2020-05-22,2668,39,32.474624170521814,2710.952670225619
Louisiana,2020-05-23,2668,0,33.634137597672,2744.586807823291
Louisiana,2020-05-24,2691,23,19.55752334078722,2764.1443311640783
Louisiana,2020-05-25,2691,0,29.860095437936074,2794.0044266020145
Louisiana,2020-05-26,2702,11,40.24779986504822,2834.252226467063
Louisiana,2020-05-27,2723,21,35.83873364587099,2870.0909601129338
Louisiana,2020-05-28,2741,18,34.04023199941097,2904.1311921123447
Louisiana,2020-05-29,2767,26,36.68976854137225,2940.820960653717
Louisiana,2020-05-30,2786,19,32.57516287103654,2973.3961235247534
Louisiana,2020-05-31,2791,5,24.455677700743728,2997.851801225497
Louisiana,2020-06-01,2801,10,29.58191738833384,3027.433718613831
Maine,2020-05-19,73,2,8.53059841487492,79.53059841487492
Maine,2020-05-20,73,0,8.118481606258364,87.64908002113327
Maine,2020-05-21,73,0,5.437659927182677,93.08673994831595
Maine,2020-05-22,75,2,2.9387218481279653,96.02546179644392
Maine,2020-05-23,77,2,2.131489265123377,98.1569510615673
Maine,2020-05-24,78,1,-2.466891274214263,95.69005978735304
Maine,2020-05-25,78,0,3.9264613730146967,99.61652116036774
Maine,2020-05-26,79,1,12.756244888278683,112.37276604864643
Maine,2020-05-27,81,2,12.461845206147188,124.83461125479361
Maine,2020-05-28,84,3,10.61521920216218,135.4498304569558
Maine,2020-05-29,85,1,9.266327810568413,144.7161582675242
Maine,2020-05-30,89,4,5.317522138740557,150.03368040626475
Maine,2020-05-31,89,0,0.23449854135544812,150.26817894762019
Maine,2020-06-01,89,0,4.639927321238125,154.90810626885832
Maryland,2020-05-19,2081,58,46.58076857445894,2069.580768574459
Maryland,2020-05-20,2123,42,50.264552724517316,2119.845321298976
Maryland,2020-05-21,2159,36,44.16244767813895,2164.007768977115
Maryland,2020-05-22,2207,48,38.64037085794216,2202.6481398350575
Maryland,2020-05-23,2243,36,41.024649391223086,2243.6727892262807
Maryland,2020-05-24,2277,34,32.10282873836969,2275.7756179646503
Maryland,2020-05-25,2302,25,34.14257192101846,2309.9181898856687
Maryland,2020-05-26,2333,31,45.243871411754576,2355.1620612974234
Maryland,2020-05-27,2392,59,47.473516287990975,2402.6355775854145
Maryland,2020-05-28,2428,36,48.165608670350686,2450.801186255765
Maryland,2020-05-29,2466,38,40.58277651951848,2491.3839627752836
Maryland,2020-05-30,2509,43,39.03847595196329,2530.422438727247
Maryland,2020-05-31,2532,23,32.27658222275834,2562.6990209500054
Maryland,2020-06-01,2552,20,31.592602436920426,2594.291623386926
Massachusetts,2020-05-19,5938,76,91.50626214238834,5953.506262142389
Massachusetts,2020-05-20,6066,128,85.37178168203734,6038.878043824426
Massachusetts,2020-05-21,6148,82,104.10689569064746,6142.984939515073
Massachusetts,2020-05-22,6228,80,96.46576375362557,6239.450703268699
